"uid","mid","retweeted_status_mid","retweeted_uid","source","image","text","geo","created_at","deleted_last_seen","permission_denied","week","leng","deleteddateclean","diffindays","treat","created","textfactor","strata","weights","tendaybcensor","tendaybexist","tendaybpost","fivedaybcensor","fivedaybexist","fivedaybpost","tendayacensor","tendayaexist","tendayapost","fivedayacensor","fivedayaexist","fivedayapost","postratebefore","censoredratebefore","existratebefore","postrateafter","censoredrateafter","existrateafter","province","gender","verified","datefactor","censored"
"uPA3KXSV0","mhiZvNN1In","m2gylzlmE7","uTZ5DRQWV","新浪微博","0","流氓。疯狂无语！不用说了，肯定是日本派过来的间谍，专门制造混乱和搞破坏的，说白了就是汉奸","","2012-09-15 12:47:01","2012-09-15 14:51:14.588541","True",37,44,"2012-09-15 14:51:14",0.0862615740740741,1,"2012-09-15","流氓。疯狂无语！不用说了，肯定是日本派过来的间谍，专门制造混乱和搞破坏的，说白了就是汉奸",192,1,0,0.991228070175439,114,0,0.983333333333333,60,0,1,100,0,1,45,2685,0.00446927374301676,0.92364990689013,1821,0.0367929708951126,0.605161998901702,11,"m",TRUE,"2012-09-15",1
"uPA3L0RCF","mF8J134es2","","","iPhone客户端","1","【白静小三曝光】原来是健身教练！此人化名乔宇，冒充中组部官二代专门钓多金女，此人三年前结识白静老公周成海，先后骗取1000多万元，并把白静勾引上床，白静为小三宁愿与老公离婚，婆婆当场气死，周成海新仇旧恨，年后约见白静，二话不说就是三刀，当代潘金莲当场毙命。","","2012-03-01 23:14:23","","",9,128,"",NA,0,"2012-03-01","【白静小三曝光】原来是健身教练！此人化名乔宇，冒充中组部官二代专门钓多金女，此人三年前结识白静老公周成海，先后骗取1000多万元，并把白静勾引上床，白静为小三宁愿与老公离婚，婆婆当场气死，周成海新仇旧恨，年后约见白静，二话不说就是三刀，当代潘金莲当场毙命。",394,0.520833333333333,0,1,112,0,1,73,0,1,50,0,1,25,200,0,1,374,0,1,81,"m",FALSE,"2012-03-01",0
"uPKFJYDGF","m2DrDOB7n4","mu9gFECzc9","uCBTZBHNA","iPhone客户端","0","还有半句话：到时你们出问题了，还说是我们审阅小组的问题，我们负不起这个历史责任。哦？求证","","2012-12-09 12:37:20","","True",49,44,"",NA,1,"2012-12-09","还有半句话：到时你们出问题了，还说是我们审阅小组的问题，我们负不起这个历史责任。哦？求证",1392,1,0.0078125,0.80859375,256,0.0106951871657754,0.79144385026738,187,0.0323886639676113,0.639676113360324,247,0.0536912751677852,0.657718120805369,149,353,0.0056657223796034,0.861189801699717,506,0.0513833992094862,0.66798418972332,14,"m",FALSE,"2012-12-09",1
"uPKFMY5HB","mfsBQEpSrG","mzHPMFvfnx","","新浪微博","0","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","","2012-03-06 18:45:45","","",10,74,"",NA,0,"2012-03-06","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博",1180,1.04166666666667,0,1,234,0,1,116,0,1,178,0,1,87,238,0,1,2672,0.00748502994011976,0.88809880239521,11,"m",TRUE,"2012-03-06",0
"uPVD3S5NS","mexuEJYYyw","mVZTcJ7QmR","uVGJ1W22Z","新浪微博","0","访民郭洪伟被围困（第四天）在北京的高楼，他高挂白色”救命“旗！向世人投降！同仁继续关注！","","2012-12-18 01:12:04","","True",51,44,"",NA,1,"2012-12-18","访民郭洪伟被围困（第四天）在北京的高楼，他高挂白色”救命“旗！向世人投降！同仁继续关注！",1108,1,0,0.968652037617555,319,0,0.915966386554622,119,0.0159817351598174,0.936073059360731,438,0,0.938775510204082,147,418,0,0.976076555023923,592,0.0152027027027027,0.925675675675676,34,"m",FALSE,"2012-12-18",1
"uPVDC0AY4","mjxD9RTKlp","","","FaWave","1","【今年最伟大的领导人-菲律宾总统阿基诺三世】1、仅靠一艘二手舰和拥有三大舰队N多核武的泱泱大国对峙。2、在两国对峙中，始终掌握主动，让对方精英跟着自己的指挥棒起舞。该大国打也不能，退也不能，极度郁闷却束手无策。3、在领海纠纷同时，竟还能从该国手中拿到120亿美元经济援助，仅此可载入史册。","","2012-05-03 17:10:54","","",18,144,"",NA,0,"2012-05-03","【今年最伟大的领导人-菲律宾总统阿基诺三世】1、仅靠一艘二手舰和拥有三大舰队N多核武的泱泱大国对峙。2、在两国对峙中，始终掌握主动，让对方精英跟着自己的指挥棒起舞。该大国打也不能，退也不能，极度郁闷却束手无策。3、在领海纠纷同时，竟还能从该国手中拿到120亿美元经济援助，仅此可载入史册。",2361,0.390625,0,1,31,0,1,7,0,1,23,0,1,7,399,0,1,433,0,1,11,"m",FALSE,"2012-05-03",0
"uPVDVYVJ0","m7yQChNUrL","mrAy9bOi60","uHRVYULME","新浪微博","0","送君送到大路旁，君的恩情永不忘，农友乡亲心里亮，隔山隔水永相望。送君送到大树下，心里几多知心话，出生入死闹革命，枪淋弹雨把敌杀。半间屋前川水流，革命的友谊才开头，哪有利刀能劈水，哪有利剑能斩愁。风里浪里你行船，我执梭镖望君还","","2012-12-16 02:19:22","","",50,112,"",NA,0,"2012-12-16","送君送到大路旁，君的恩情永不忘，农友乡亲心里亮，隔山隔水永相望。送君送到大树下，心里几多知心话，出生入死闹革命，枪淋弹雨把敌杀。半间屋前川水流，革命的友谊才开头，哪有利刀能劈水，哪有利剑能斩愁。风里浪里你行船，我执梭镖望君还",1738,1.5625,0.0111111111111111,0.956565656565657,990,0.0144927536231884,0.93719806763285,414,0.0187667560321716,0.943699731903485,746,0.0299625468164794,0.880149812734082,267,1281,0.00858704137392662,0.964090554254489,1360,0.0183823529411765,0.960294117647059,44,"f",FALSE,"2012-12-16",0
"uQHCWA53W","mtqH0pOqEC","mxAtzNBfDz","uR1WBBF0O","iPhone客户端","0","【跨省毁报，是对中国新闻界的肆意践踏】几十万份报纸被废印厂，监督公权的新闻调查遭遇封杀。请全中国70万新闻记者一起呼吁，此风不可长！否则无新闻！","","2012-10-09 14:47:22","2012-10-10 15:11:49.329598","True",41,72,"2012-10-10 15:11:49",1.01697916666667,1,"2012-10-09","【跨省毁报，是对中国新闻界的肆意践踏】几十万份报纸被废印厂，监督公权的新闻调查遭遇封杀。请全中国70万新闻记者一起呼吁，此风不可长！否则无新闻！",1289,1,0,0.0333333333333333,30,0,0,15,0,0.0625,16,0,0.0909090909090909,11,1394,0.00143472022955524,0.715925394548063,294,0.00680272108843537,0.414965986394558,100,"f",TRUE,"2012-10-09",1
"uQHW4YDW4","m4Yd7BDKOR","mZm9whi9ip","uNEGOQE1W","新浪微博","0","何删删威武霸气不解释。何观察威武","","2012-12-27 14:16:47","2012-12-27 18:55:55.218702","True",52,16,"2012-12-27 18:55:55",0.193842592592593,1,"2012-12-27","何删删威武霸气不解释。何观察威武",2497,1,0.00942507068803016,0.986804901036758,1061,0.00326797385620915,0.980392156862745,306,0.0131004366812227,0.991266375545852,229,0.0131004366812227,0.991266375545852,229,2204,0.00862068965517241,0.980036297640653,229,0.0131004366812227,0.991266375545852,11,"m",FALSE,"2012-12-27",1
"uQSM3SOIN","mkpnIc4QY6","m9hThHSugT","uBKZ0FFUJ","新浪微博","0","颜色差不多。回复你太有才了！区别在于一个是他们代表我们白天出席活动的场所，一个是他们代表自己夜晚出席活动的场所，","","2012-03-04 22:59:00","","",9,56,"",NA,0,"2012-03-04","颜色差不多。回复你太有才了！区别在于一个是他们代表我们白天出席活动的场所，一个是他们代表自己夜晚出席活动的场所，",2011,3.125,0,1,209,0,1,104,0,1,390,0,1,140,1902,0,1,1535,0.000651465798045603,0.974592833876222,33,"m",TRUE,"2012-03-04",0
"uQSM5HJVT","m7yQNRhv1m","m4h4is3Cb7","uFAJESVX","新浪微博","0","置顶微博谁能告诉我？什么话我不可以说？凭什么删我的帖？@于建嵘","","2012-12-23 22:29:11","","True",51,31,"",NA,1,"2012-12-23","置顶微博谁能告诉我？什么话我不可以说？凭什么删我的帖？@于建嵘",755,1,0.00655737704918033,0.859016393442623,305,0.00862068965517241,0.844827586206897,116,0.0121951219512195,0.835365853658537,164,0.0101010101010101,0.828282828282828,99,967,0.00413650465356774,0.843846949327818,164,0.0121951219512195,0.835365853658537,100,"m",FALSE,"2012-12-23",1
"uQSML5HGZ","mevLXY3gM6","m9hThHSugT","","新浪微博","0","颜色差不多。回复你太有才了！区别在于一个是他们代表我们白天出席活动的场所，一个是他们代表自己夜晚出席活动的场所，","","2012-03-04 22:48:58","2012-03-05 12:01:09.103312","True",9,56,"2012-03-05 12:01:09",0.550127314814815,1,"2012-03-04","颜色差不多。回复你太有才了！区别在于一个是他们代表我们白天出席活动的场所，一个是他们代表自己夜晚出席活动的场所，",2011,1,0,0.978142076502732,183,0,0.953488372093023,86,0,0.930851063829787,188,0,0.987951807228916,83,1186,0,0.996627318718381,5633,0.00106515178412924,0.89508254926327,33,"m",TRUE,"2012-03-04",1
"uQSMZZHED","mR6bKVXXsx","mpGACfzKjl","uJ2YYTIWY","新浪微博","0","请大家响应中央号召，举报贪腐嫌疑人，黑社会的大靠山:重庆表叔！","","2012-12-27 13:15:53","2012-12-27 14:01:19.428860","True",52,31,"2012-12-27 14:01:19",0.0315509259259259,1,"2012-12-27","请大家响应中央号召，举报贪腐嫌疑人，黑社会的大靠山:重庆表叔！",1165,1,0.0158730158730159,0.873015873015873,63,0.0158730158730159,0.873015873015873,63,0.0645161290322581,0.838709677419355,62,0.0645161290322581,0.838709677419355,62,91,0.010989010989011,0.912087912087912,62,0.0645161290322581,0.838709677419355,11,"m",FALSE,"2012-12-27",1
"uQZ0R4DHC","m3e34e0l8V","m2gylzlmE7","uTZ5DRQWV","专业版微博","0","流氓。疯狂无语！不用说了，肯定是日本派过来的间谍，专门制造混乱和搞破坏的，说白了就是汉奸","","2012-09-15 13:45:33","","",37,44,"",NA,0,"2012-09-15","流氓。疯狂无语！不用说了，肯定是日本派过来的间谍，专门制造混乱和搞破坏的，说白了就是汉奸",192,1.5625,0,1,325,0,1,300,0,1,972,0,1,473,4684,0.000213492741246798,0.978223740392827,4716,0,0.970525869380831,32,"m",TRUE,"2012-09-15",0
"uQZA42QCA","mxA6XbB2uA","mfosLp020w","uPVDECEXH","新浪微博","0","这条新闻财新网高调发了，很高调连续几贴，可惜大家当时没注意，现在这条新闻被快速屏蔽了，有人很害怕，他害怕的就是我们要高调扩散的。","","2012-12-22 23:09:01","","",51,64,"",NA,0,"2012-12-22","这条新闻财新网高调发了，很高调连续几贴，可惜大家当时没注意，现在这条新闻被快速屏蔽了，有人很害怕，他害怕的就是我们要高调扩散的。",1660,1.5625,0.0647058823529412,0.764705882352941,170,0.0821917808219178,0.780821917808219,73,0.041025641025641,0.779487179487179,195,0.048,0.72,125,320,0.053125,0.765625,195,0.041025641025641,0.779487179487179,100,"m",FALSE,"2012-12-22",0
"uR1W0SKET","mPow62AU9z","mVZTGYAvdc","uZXKDGXKA","新浪微博","0","重庆打压监控太厉害，否则重庆也会有这一幕的。深圳。在哪里？","","2012-12-24 00:09:25","","",52,29,"",NA,0,"2012-12-24","重庆打压监控太厉害，否则重庆也会有这一幕的。深圳。在哪里？",1829,1.5625,0.0846394984326019,0.799373040752351,319,0.096,0.872,125,0.078740157480315,0.874015748031496,381,0.0522648083623693,0.871080139372822,287,1061,0.0650329877474081,0.74363807728558,381,0.078740157480315,0.874015748031496,34,"m",FALSE,"2012-12-24",0
"uR1WOGA5X","mr3Zv9Rj6k","","","短信","0","【温总理语录】2008：今年恐怕是中国经济最困难的一年。2009：今年是新世纪中国经济最困难的一年。2010：今年是中国经济最复杂的一年。2011：今年中国经济不比任何一年轻松。2012：今年一季度可能比较困难…到底哪一年最困难您明白了吗？","","2012-01-19 08:01:05","","True",3,120,"",NA,1,"2012-01-19","【温总理语录】2008：今年恐怕是中国经济最困难的一年。2009：今年是新世纪中国经济最困难的一年。2010：今年是中国经济最复杂的一年。2011：今年中国经济不比任何一年轻松。2012：今年一季度可能比较困难…到底哪一年最困难您明白了吗？",234,1,0,1,390,0,1,170,0,1,344,0,1,135,660,0,1,19195,0.00333420161500391,0.92190674654858,11,"m",TRUE,"2012-01-19",1
"uRLODIACM","mu9OKNOWNP","","","新浪微博","1","【上海电视台女主持过分暴露四处走光引投诉】因上海某电视台女主持做节目时屡屡俯身采访暴露过多，而引起网友广泛热议。据电视画面，这名女主持人在采访和做节目的时候，时常内衣隐现、身形毕露，受到了不少网友的指责和投诉。","","2012-02-21 10:57:23","2012-02-21 15:19:37.753560","True",8,105,"2012-02-21 15:19:37",0.182106481481481,1,"2012-02-21","【上海电视台女主持过分暴露四处走光引投诉】因上海某电视台女主持做节目时屡屡俯身采访暴露过多，而引起网友广泛热议。据电视画面，这名女主持人在采访和做节目的时候，时常内衣隐现、身形毕露，受到了不少网友的指责和投诉。",4554,1,0,0.995762711864407,236,0,0.988505747126437,87,0,1,177,0,1,80,1325,0,0.999245283018868,3451,0.000579542161692263,0.414082874529122,11,"f",TRUE,"2012-02-21",1
"uRLODTNVS","m0WlJTiw9R","","","iPhone客户端","1","杨佳的姨妈说，杨佳工作一年多后辞职。因为他辛苦攒钱买的山地车丢了。那辆车1000多元。车被偷的那晚，北京大雪，杨佳雪中走6小时才到家。但无任何警察帮他找回那辆车。近日，日本游客丢车，武汉动用大量资源、一夜找回。一个在自己国土生活28年的杨佳，袭警前是该多么绝望。","","2012-02-22 09:04:52","","True",8,131,"",NA,1,"2012-02-22","杨佳的姨妈说，杨佳工作一年多后辞职。因为他辛苦攒钱买的山地车丢了。那辆车1000多元。车被偷的那晚，北京大雪，杨佳雪中走6小时才到家。但无任何警察帮他找回那辆车。近日，日本游客丢车，武汉动用大量资源、一夜找回。一个在自己国土生活28年的杨佳，袭警前是该多么绝望。",5049,1,0,1,68,0,1,23,0,1,70,0,1,13,361,0,0.988919667590028,2551,0,0.831046648373187,11,"m",TRUE,"2012-02-22",1
"uRSRCNR0E","mRc3Wg8cr9","mzqkQ6rMvi","uQHC0KCMD","皮皮时光机","0","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","","2012-02-04 20:52:02","","",5,31,"",NA,0,"2012-02-04","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...",3638,1.5625,0,1,212,0,1,169,0,1,522,0,1,261,1220,0,1,15948,0,1,31,"m",FALSE,"2012-02-04",0
"uRSRLXDH1","mfseP5vq0l","","","皮皮时光机","0","【温总理语录】2008：今年恐怕是中国经济最困难的一年。2009：今年是新世纪中国经济最困难的一年。2010：今年是中国经济最复杂的一年。2011：今年中国经济不比任何一年轻松。2012：今年一季度可能比较困难…到底哪一年最困难您明白了吗？","","2012-01-19 21:30:16","","",3,120,"",NA,0,"2012-01-19","【温总理语录】2008：今年恐怕是中国经济最困难的一年。2009：今年是新世纪中国经济最困难的一年。2010：今年是中国经济最复杂的一年。2011：今年中国经济不比任何一年轻松。2012：今年一季度可能比较困难…到底哪一年最困难您明白了吗？",234,0.520833333333333,0,1,153,0,1,71,0,1,181,0,1,85,308,0,1,6836,0.000146284376828555,0.977179637214745,32,"m",TRUE,"2012-01-19",0
"uRU1CLXJ","mcDy6isEwz","mCVVz00zDf","uRLOZDGHN","UC浏览器","0","恭喜广东，终于率先跟美国接轨了。大海应该当美国总统啊，当个副总理真他妈屈才了","","2012-12-28 20:38:51","","True",52,38,"",NA,1,"2012-12-28","恭喜广东，终于率先跟美国接轨了。大海应该当美国总统啊，当个副总理真他妈屈才了",4185,1,0.0402010050251256,0.663316582914573,199,0.0701754385964912,0.631578947368421,114,0.272727272727273,0.636363636363636,11,0.272727272727273,0.636363636363636,11,459,0.0196078431372549,0.647058823529412,11,0.272727272727273,0.636363636363636,37,"m",FALSE,"2012-12-28",1
"uRU1PIBS","mhiv1mvwsa","","","专业版微博","1","【重庆雷政富同志，请辟谣！】资深调查记者举报，重庆市北碚区委书记雷政富（正厅级），与重庆市开县赵家镇18岁女青年赵红霞发生不正当男女关系后，又动用权力将赵红霞抓捕，试图封口。由于本人水平有限，无法识别图片真伪，群众的眼睛是雪亮的，诚邀广大网友一起鉴定！","","2012-11-21 14:28:38","","",47,126,"",NA,0,"2012-11-21","【重庆雷政富同志，请辟谣！】资深调查记者举报，重庆市北碚区委书记雷政富（正厅级），与重庆市开县赵家镇18岁女青年赵红霞发生不正当男女关系后，又动用权力将赵红霞抓捕，试图封口。由于本人水平有限，无法识别图片真伪，群众的眼睛是雪亮的，诚邀广大网友一起鉴定！",1855,1.5625,0,1,45,0,1,45,0,0.963470319634703,219,0,0.903614457831325,83,3008,0.000332446808510638,0.974401595744681,982,0,0.990835030549898,33,"m",TRUE,"2012-11-21",0
"uRUCMTZ2","mEmpQpvtjp","mFLDsezodh","uP2ZBH2NK","新浪微博","0","这条我通过不断的删减，只发了6次就发出来了。事实证明我们比朝鲜好多了，不是独裁国家。","","2012-12-16 19:21:34","2012-12-17 07:39:08.188546","True",50,42,"2012-12-17 07:39:08",0.512199074074074,1,"2012-12-16","这条我通过不断的删减，只发了6次就发出来了。事实证明我们比朝鲜好多了，不是独裁国家。",1657,1,0.0104166666666667,0.927083333333333,288,0.0177514792899408,0.988165680473373,169,0.0344827586206897,0.817733990147783,203,0.0099009900990099,0.801980198019802,101,432,0.0138888888888889,0.916666666666667,318,0.0345911949685535,0.849056603773585,22,"m",FALSE,"2012-12-16",1
"uRUCU0O5","m3enRcYQZP","","","新浪微博","1","新浪、腾讯微博，包括昨天关闭一些社区站的原因出来了，请大家相互转发通告示！见图！","","2012-03-31 09:41:55","","",13,40,"",NA,0,"2012-03-31","新浪、腾讯微博，包括昨天关闭一些社区站的原因出来了，请大家相互转发通告示！见图！",4738,0.130208333333333,0,1,1,0,1,1,0,1,1,NA,NA,0,29,0,1,8,0,1,31,"m",FALSE,"2012-03-31",0
"uS5W0FJQH","mxOIT6uQi8","m0WCY3qiTP","uS5WEIWSD","新浪微博","0","白天瞎JB忙，晚上JB瞎忙....","","2012-12-29 13:02:42","","",52,17,"",NA,0,"2012-12-29","白天瞎JB忙，晚上JB瞎忙....",390,1.5625,0.00746268656716418,0.798507462686567,134,0.0102040816326531,0.826530612244898,98,0,0.857142857142857,28,0,0.857142857142857,28,134,0.00746268656716418,0.798507462686567,28,0,0.857142857142857,44,"m",FALSE,"2012-12-29",0
"uS5WC1XRW","m5PWpXs9Hi","mEmYtqFnNj","uPVDKM4XR","政府版微博","0","华龙网官方微博消息称：有网友在两江论坛上公布了一张王立军精神状况诊断书，诊断书中写到：“专家根据患者临床表现，初步诊断患者目前存在抑郁状态和重度抑郁发作”。华龙网是重庆新闻门户网站，由中共重庆市委宣传部主管，重庆日报报业集团主办。","","2012-02-11 00:38:39","2012-02-11 02:26:49.520571","True",6,115,"2012-02-11 02:26:49",0.0751157407407407,1,"2012-02-11","华龙网官方微博消息称：有网友在两江论坛上公布了一张王立军精神状况诊断书，诊断书中写到：“专家根据患者临床表现，初步诊断患者目前存在抑郁状态和重度抑郁发作”。华龙网是重庆新闻门户网站，由中共重庆市委宣传部主管，重庆日报报业集团主办。",3015,1,0,1,315,0,1,194,0.00336700336700337,0.98989898989899,297,0,1,155,1381,0,1,2178,0.00137741046831956,0.975206611570248,11,"m",TRUE,"2012-02-11",1
"uSIARHHW3","mAMiWMXe8e","mfosLp020w","uPVDECEXH","新浪微博","0","这条新闻财新网高调发了，很高调连续几贴，可惜大家当时没注意，现在这条新闻被快速屏蔽了，有人很害怕，他害怕的就是我们要高调扩散的。","","2012-12-22 21:51:02","2012-12-23 07:50:01.578545","True",51,64,"2012-12-23 07:50:01",0.415960648148148,1,"2012-12-22","这条新闻财新网高调发了，很高调连续几贴，可惜大家当时没注意，现在这条新闻被快速屏蔽了，有人很害怕，他害怕的就是我们要高调扩散的。",1660,1,0.029940119760479,0.81437125748503,167,0.0427350427350427,0.829059829059829,117,0,0.941176470588235,34,0,0.941176470588235,34,167,0.029940119760479,0.81437125748503,34,0,0.941176470588235,50,"f",FALSE,"2012-12-22",1
"uTS2DK13A","mS3yslbsnQ","","","新浪微博","1","【重庆雷政富同志，请辟谣！】资深调查记者举报，重庆市北碚区委书记雷政富（正厅级），与重庆市开县赵家镇18岁女青年赵红霞发生不正当男女关系后，又动用权力将赵红霞抓捕，试图封口。由于本人水平有限，无法识别图片真伪，群众的眼睛是雪亮的，诚邀广大网友一起鉴定！","","2012-11-21 12:36:27","","True",47,126,"",NA,1,"2012-11-21","【重庆雷政富同志，请辟谣！】资深调查记者举报，重庆市北碚区委书记雷政富（正厅级），与重庆市开县赵家镇18岁女青年赵红霞发生不正当男女关系后，又动用权力将赵红霞抓捕，试图封口。由于本人水平有限，无法识别图片真伪，群众的眼睛是雪亮的，诚邀广大网友一起鉴定！",1855,1,0,1,180,0,1,67,0,0.661417322834646,254,0,1,101,5276,0.00189537528430629,0.957164518574678,1032,0.00387596899224806,0.452519379844961,11,"m",TRUE,"2012-11-21",1
"uTS2EXL4V","mpbE4lFUtZ","mdZ5wFuUGR","uVEQAX0VP","诺基亚C7","0","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","","2012-12-13 10:43:41","","",50,72,"",NA,0,"2012-12-13","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转",3640,3.125,0.0701754385964912,0.526315789473684,171,0.180327868852459,0.573770491803279,61,0.0273972602739726,0.815068493150685,292,0.0421686746987952,0.740963855421687,166,171,0.0701754385964912,0.526315789473684,559,0.0393559928443649,0.78175313059034,37,"m",FALSE,"2012-12-13",0
"uTS2GQE50","mf6iIPXWzS","mhRE26KQ7S","uATZFNZDY","WeicoPro","0","纵深思考王立军事件的后续效应。瞧这眼神王立军可能并未想通过美国庇护离开中国。最大可能是想脱离重庆控制同时保证自身安全，最后到达北京再向最高层面陈红都秘闻。美方给予了协助，令北京有时间协调安排，顺利抵京。这是一招险棋，王毕竟是经验丰富老刑警","","2012-02-09 17:14:41","","",6,119,"",NA,0,"2012-02-09","纵深思考王立军事件的后续效应。瞧这眼神王立军可能并未想通过美国庇护离开中国。最大可能是想脱离重庆控制同时保证自身安全，最后到达北京再向最高层面陈红都秘闻。美方给予了协助，令北京有时间协调安排，顺利抵京。这是一招险棋，王毕竟是经验丰富老刑警",635,1.5625,0,1,206,0,1,90,0,1,209,0,1,77,839,0,1,3713,0.000269323996768112,0.967950444384595,31,"m",TRUE,"2012-02-09",0
"uUPCRA1WE","mgqtIfc9X","mc9Ear74Iv","","新浪微博","0","【微无语】广告牌上的北京精神，顿时黯然失色……","","2012-07-19 21:31:13","","",29,23,"",NA,0,"2012-07-19","【微无语】广告牌上的北京精神，顿时黯然失色……",4133,1.5625,0,1,241,0,1,92,0,1,539,0,1,218,3086,0.00259235255994815,0.950421257290992,4446,0.0067476383265857,0.849752586594692,11,"m",FALSE,"2012-07-19",0
"uUPCX3QDL","mkpnw3KM6R","","","投票","0","我参与了发起的投票【两会的刑诉法修正案第73条，现在该表决么？】，我投给了暂缓表决这1个选项。你也快来表态吧：","","2012-03-11 19:33:07","","",10,55,"",NA,0,"2012-03-11","我参与了发起的投票【两会的刑诉法修正案第73条，现在该表决么？】，我投给了暂缓表决这1个选项。你也快来表态吧：",4335,1.5625,0.0535714285714286,0.839285714285714,112,0.0847457627118644,0.76271186440678,59,0.0222222222222222,0.833333333333333,90,0,0.684210526315789,38,999,0.017017017017017,0.967967967967968,4821,0.0174237710018668,0.73387264053101,51,"f",TRUE,"2012-03-11",0
"uUPWB4KX0","mxA6Qrlvzd","mrAXp6SJq1","uAHFQZNMD","Android客户端","0","王登朝老婆:深圳警察王登朝，今年3月初在深圳莲花山公园组织一个宣传民主的集会，被当局重判14年。王登朝专门贷款50万筹办这次民主聚会，这个绝对是全国首创。初步了解印制了大量文化衫，标语，还请人上街派传单，宣传等，原计划集会现场数千人。现地址：深圳市罗湖看守所","","2012-12-26 02:54:46","2012-12-27 14:26:13.679796","True",52,129,"2012-12-27 14:26:13",1.48017361111111,1,"2012-12-26","王登朝老婆:深圳警察王登朝，今年3月初在深圳莲花山公园组织一个宣传民主的集会，被当局重判14年。王登朝专门贷款50万筹办这次民主聚会，这个绝对是全国首创。初步了解印制了大量文化衫，标语，还请人上街派传单，宣传等，原计划集会现场数千人。现地址：深圳市罗湖看守所",301,1,0.027027027027027,0.897297297297297,370,0.0465116279069767,0.941860465116279,172,0.00816326530612245,0.951020408163265,245,0.00816326530612245,0.951020408163265,245,371,0.0269541778975741,0.897574123989218,245,0.00816326530612245,0.951020408163265,400,"m",FALSE,"2012-12-26",1
"uVEQQ3F5O","mA36EsnIDg","m1Rl9oQMD","uATZWVEBM","360安全浏览器","0","圣诞节和中国圣诞节有如此不同哟..","","2012-12-25 00:49:22","","",52,17,"",NA,0,"2012-12-25","圣诞节和中国圣诞节有如此不同哟..",3447,1.5625,0.0290275761973875,0.925979680696662,689,0.0255681818181818,0.934659090909091,352,0.0300751879699248,0.912280701754386,399,0.0348101265822785,0.905063291139241,316,1818,0.0308030803080308,0.915841584158416,399,0.0300751879699248,0.912280701754386,11,"m",FALSE,"2012-12-25",0
"uVEQQ3F5O","m6ELMndHtx","mvRZ7UsdJI","u1CR2T0OF","投票","0","我投给了不同意加强网络管控这个选项。","","2012-12-21 21:05:02","2012-12-22 16:08:40.658546","True",51,18,"2012-12-22 16:08:40",0.794189814814815,1,"2012-12-21","我投给了不同意加强网络管控这个选项。",4405,1,0.0396039603960396,0.914191419141914,606,0.0344827586206897,0.926724137931034,232,0.0264993026499303,0.919107391910739,717,0.0220125786163522,0.927672955974843,318,1466,0.0320600272851296,0.911323328785812,717,0.0264993026499303,0.919107391910739,11,"m",FALSE,"2012-12-21",1
"uVGJCR0S5","mNTZoXvJ7D","mNlTloCrZX","u3JLNC2IP","360安全浏览器","0","其中12人拥有房产。43人是私人公司ceo，24人拥有自己的公司。26人是国营公司ceo","","2012-12-28 10:03:33","2012-12-30 07:44:00.528546","True",52,44,"2012-12-30 07:44:00",1.90309027777778,1,"2012-12-28","其中12人拥有房产。43人是私人公司ceo，24人拥有自己的公司。26人是国营公司ceo",2784,1,0.0125786163522013,0.962264150943396,318,0.0178571428571429,0.946428571428571,224,0.0075187969924812,0.984962406015038,133,0.0075187969924812,0.984962406015038,133,416,0.00961538461538462,0.971153846153846,133,0.0075187969924812,0.984962406015038,43,"m",FALSE,"2012-12-28",1
"uVT4IUNLU","m7nFAbmKd1","mnzEyVz4vD","uRLODKDZ4","新浪微博","0","学打一个新词：八老！带领咱们向钱进！嘿！向钱进！哦老革命家族富豪排行榜吧…我截图了…嘿嘿嘿…说革命先烈和他们的子孙们。","","2012-12-28 17:10:20","","",52,59,"",NA,0,"2012-12-28","学打一个新词：八老！带领咱们向钱进！嘿！向钱进！哦老革命家族富豪排行榜吧…我截图了…嘿嘿嘿…说革命先烈和他们的子孙们。",3815,1.5625,0.0498812351543943,0.907363420427553,421,0.0722222222222222,0.866666666666667,180,0.0638297872340425,0.734042553191489,94,0.0638297872340425,0.734042553191489,94,852,0.0481220657276995,0.877934272300469,94,0.0638297872340425,0.734042553191489,33,"m",FALSE,"2012-12-28",0
