original_short,redirected,valid_url,domain,subdomain,suffix
https://t.co/y9C,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/6rlI9CmRKt,https://twitter.com/theSNP/status/1121813328844742656/video/1,Yes,twitter,,com
https://t.co/634h8tzDcF,https://twitter.com/merrynglover/status/1100415027738140672,Yes,twitter,,com
https://t.co/wu9iOqs83H,https://twitter.com/NicolaSturgeon/status/1164277320523374593/photo/1,Yes,twitter,,com
https://t.co/VISvO7zypp,https://twitter.com/yesscot/status/1190365733668216832,Yes,twitter,,com
https://t.co/J3roHtaFjz,https://twitter.com/NicolaSturgeon/status/1228727438630408194/photo/1,Yes,twitter,,com
https://t.co/COuJR9bkac,https://twitter.com/louisemac/status/1222415369194831872,Yes,twitter,,com
https://t.co/Ohd0jAPlIg,https://twitter.com/jenniegensec/status/1110104545798049792,Yes,twitter,,com
https://t.co/UH1w2aYvCT,https://twitter.com/amybethmiah95/status/1230169569546981376,Yes,twitter,,com
https://t.co/L1GeSvGxm3,https://twitter.com/NicolaSturgeon/status/1172913229116452864/video/1,Yes,twitter,,com
https://t.co/0gZv6VoPXY,https://www.theguardian.com/politics/2019/mar/22/it-was-not-clear-if-she-had-a-plan-at-all-how-mays-night-at-the-summit-unfolded?CMP=Share_iOSApp_Other,Yes,theguardian,www,com
https://t.co/BrCgLzyTgN,https://twitter.com/NicolaSturgeon/status/1096880560990027777/photo/1,Yes,twitter,,com
https://t.co/upU9hqSpVc,https://twitter.com/agcolehamilton/status/1097774120635371521,Yes,twitter,,com
https://t.co/Z5dupVrzsY,https://twitter.com/thesnp/status/1205246386846994441,Yes,twitter,,com
https://t.co/RgixDxQVmd,https://twitter.com/NicolaSturgeon/status/1114552331817844736/photo/1,Yes,twitter,,com
https://t.co/GHvr1yTj3m,https://www.bbc.co.uk/news/live/uk-scotland-scotland-politics-50208443,Yes,bbc,www,co.uk
https://t.co/9jnGbBVptD,https://twitter.com/NicolaSturgeon/status/1205360393171951617/photo/1,Yes,twitter,,com
https://t.co/uGWlg0TnY2,https://twitter.com/scotgovfm/status/1125113014724833280,Yes,twitter,,com
https://t.co/OZ3YeFP7sw,https://twitter.com/guardian/status/1116806806985170944/photo/1,Yes,twitter,,com
https://t.co/GvwGKwybHD,https://twitter.com/itsgood2give/status/1095606156335161345,Yes,twitter,,com
https://t.co/jPPRBGkVYL,https://twitter.com/jonmolyneuxsgp/status/1167503450302758916,Yes,twitter,,com
https://t.co/lHQavUMcTd,https://twitter.com/scotgovfm/status/1092871615614992385,Yes,twitter,,com
https://t.co/m8IlsMx5Xd,https://twitter.com/edbookfest/status/1163508221220401152,Yes,twitter,,com
https://t.co/E1gpypF0qC,https://twitter.com/nickeardleybbc/status/1206642406067712002,Yes,twitter,,com
https://t.co/fs9bSB92tk,https://twitter.com/nicolasturgeon/status/1122592677625774080,Yes,twitter,,com
https://t.co/ozdV9Zd9Si,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/zDAfvo2l89,https://www.theguardian.com/world/2019/aug/08/kashmir-communications-blackout-is-draconian-says-un-envoy?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1565265224,Yes,theguardian,www,com
https://t.co/Fk9gEdFxYj,https://twitter.com/bicsecretariat/status/1144321205073272833,Yes,twitter,,com
https://t.co/begyF2IwRK,https://twitter.com/bbcphilipsim/status/1132782334040846337,Yes,twitter,,com
https://t.co/QM7BwjMz,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/NFcyZKNbVZ,https://twitter.com/nickeardleybbc/status/1198624689377157122,Yes,twitter,,com
https://t.co/TBVBYtRJ1e,https://twitter.com/uofglasgowasc/status/1132949851874963457,Yes,twitter,,com
https://t.co/9d6Wvz4uU7,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/vn5dwTHxS5,https://twitter.com/theSNP/status/1205327705698426880/video/1,Yes,twitter,,com
https://t.co/r9hfcAjCgW,https://twitter.com/bbcphilipsim/status/1219675396108701700,Yes,twitter,,com
https://t.co/p7iDkuiTEq,https://twitter.com/dr_philippaw/status/1204487359800184833,Yes,twitter,,com
https://t.co/ZYrS3QLpdb,https://twitter.com/thirdforcenews/status/1153240018506473472,Yes,twitter,,com
https://t.co/ygDzO8ynIH,https://www.ft.com/content/e4b113f0-5552-11e9-91f9-b6515a54c5b1,Yes,ft,www,com
https://t.co/Iaupt5HRxz,https://twitter.com/NicolaSturgeon/status/1144895790088933376/photo/1,Yes,twitter,,com
https://t.co/dLrf5At,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/LZTjQy1JNf,https://twitter.com/the_lta/status/1141807322622246913,Yes,twitter,,com
https://t.co/k0rFAslKMk,https://twitter.com/NicolaSturgeon/status/1103720998531141640/photo/1,Yes,twitter,,com
https://t.co/fN9r1mxJrC,https://twitter.com/stephengethins/status/1205811706838081537,Yes,twitter,,com
https://t.co/YWdo7SeanX,https://www.heraldscotland.com/arts_ents/17651547.review-celestial-bodies-by-jokha-alharthi/,Yes,heraldscotland,www,com
https://t.co/zB719W1zej,https://twitter.com/longniddryps/status/1104042610874826753,Yes,twitter,,com
https://t.co/yk2CfSilWO,https://www.bbc.co.uk/news/uk-scotland-47953541,Yes,bbc,www,co.uk
https://t.co/m3eYkyHNrD,https://www.bbc.co.uk/news/world-asia-48008073,Yes,bbc,www,co.uk
https://t.co/YaWeJ6iMuL,https://twitter.com/KirstySNP/status/1132275438280159233/photo/1,Yes,twitter,,com
https://t.co/w8bvT2ulyH,https://twitter.com/guardianbooks/status/1211359404676833280,Yes,twitter,,com
https://t.co/3HQo0OXNFO,https://twitter.com/NicolaSturgeon/status/1199609789149515776/photo/1,Yes,twitter,,com
https://t.co/o2FKrYpr54,https://twitter.com/theSNP/status/1205312040748888065/video/1,Yes,twitter,,com
https://t.co/kdkPWyYurZ,https://twitter.com/stvkathryn/status/1206602444597334016,Yes,twitter,,com
https://t.co/qXKEEqgacS,https://twitter.com/thesnp/status/1153627312300154880,Yes,twitter,,com
https://t.co/e8IB9sCRmS,https://twitter.com/andy_murray/status/1147595496074207233,Yes,twitter,,com
https://t.co/RmUDsFf3em,https://twitter.com/NicolaSturgeon/status/1136522025714016257/photo/1,Yes,twitter,,com
https://t.co/i8LCZvDYyC,https://twitter.com/kenny_murray/status/1105890686614863873,Yes,twitter,,com
https://t.co/NdubDfKwpL,https://twitter.com/theSNP/status/1205341801269354496/video/1,Yes,twitter,,com
https://t.co/OLY5uofc26,https://twitter.com/scotnational/status/1167725462467956736,Yes,twitter,,com
https://t.co/5lmFN9rK5s,https://www.bbc.co.uk/news/uk-scotland-48191210,Yes,bbc,www,co.uk
https://t.co/DRxuBRno8f,https://twitter.com/RiaDRobertson/status/1198261618628612101/photo/1,Yes,twitter,,com
https://t.co/bywFCaceOV,https://twitter.com/ahdscotland/status/1095260767115464704,Yes,twitter,,com
https://t.co/jYfQ0XBvuh,https://twitter.com/cnduk/status/1196921000656592896,Yes,twitter,,com
https://t.co/kbGdv3J0o9,https://twitter.com/jthomson1992/status/1229449409114640392,Yes,twitter,,com
https://t.co/vVrOxJNSha,https://twitter.com/scotgovfairer/status/1103667340745629696,Yes,twitter,,com
https://t.co/Kug39O2,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.c,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/t4k4SZBqmS,https://twitter.com/greenerscotland/status/1148888297583910912,Yes,twitter,,com
https://t.co/EDzhVK6YVF,https://twitter.com/SWCwomen/status/1104398302110453762/photo/1,Yes,twitter,,com
https://t.co/cXN44AYGWx,https://twitter.com/thescotsman/status/1207614270466342912,Yes,twitter,,com
https://t.co/wsfTzjBMmf,https://twitter.com/ryannmcshanee1/status/1097543594246836224,Yes,twitter,,com
https://t.co/zjdeH8lsba,https://ec.europa.eu/commission/presscorner/detail/en/statement_19_6069,Yes,europa,ec,eu
https://t.co/z7OYwMJpjf,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/zxNfZYZZRn,https://twitter.com/scotgovfm/status/1133678449984454657,Yes,twitter,,com
https://t.co/JJCKM02Rok,https://twitter.com/NicolaSturgeon/status/1206243312363098115/photo/1,Yes,twitter,,com
https://t.co/Uw2qKax87N,https://twitter.com/thoughtland/status/1190668855011692544,Yes,twitter,,com
https://t.co/wOK1LXb5nw,https://twitter.com/bbcbreaking/status/1165577604927303681,Yes,twitter,,com
https://t.co/RC3JICOayp,https://twitter.com/scotlandnt/status/1136227041014145024,Yes,twitter,,com
https://t.co/Nk5rSAQHj6,https://twitter.com/NicolaSturgeon/status/1165588490823917569/photo/1,Yes,twitter,,com
https://t.co/9J3vrgkNoP,https://twitter.com/scotgovfm/status/1097793662153568256,Yes,twitter,,com
https://t.co/RYhUH1uX5r,https://twitter.com/NicolaSturgeon/status/1094269834412638208/photo/1,Yes,twitter,,com
https://t.co/Fs2fbiNTdQ,https://www.belfasttelegraph.co.uk/video-news/article38658876.ece,Yes,belfasttelegraph,www,co.uk
https://t.co/OL5CKVC7Ic,https://twitter.com/ysinational/status/1122131972426432514,Yes,twitter,,com
https://t.co/gyr6kAoBTu,https://twitter.com/thesnp/status/1203780225223532544,Yes,twitter,,com
https://t.co/a0Qu2P9oxl,https://twitter.com/scotlandteam/status/1106985127031291905,Yes,twitter,,com
https://t.co/pw6EjTukWW,https://twitter.com/alistairkgrant/status/1190194789465120768/photo/1,Yes,twitter,,com
https://t.co/T510vtDYPC,https://twitter.com/NicolaSturgeon/status/1208400898122223618/photo/1,Yes,twitter,,com
https://t.co/psNPsq2vzs,https://twitter.com/channel4news/status/1199413697975898115,Yes,twitter,,com
https://t.co/A2EiqiDqSh,https://twitter.com/NicolaSturgeon/status/1171129846593916930/photo/1,Yes,twitter,,com
https://t.co/YTql7oR7fg,https://twitter.com/nickeardleybbc/status/1134064996319674368,Yes,twitter,,com
https://t.co/M1jTDVBOGw,https://twitter.com/pippacrerar/status/1131868942400671745,Yes,twitter,,com
https://t.co/DaypIPOnIv,https://twitter.com/stalbertsg41/status/1220659547246907393,Yes,twitter,,com
https://t.co/UR9ceVmrMJ,https://twitter.com/kennyfarq/status/1110990993015427075,Yes,twitter,,com
https://t.co/EaCIWWorNT,https://twitter.com/skynews/status/1094134556955947008,Yes,twitter,,com
https://t.co/qSCWAUTVkw,https://twitter.com/staceymccrear92/status/1201949139459887105,Yes,twitter,,com
https://t.co/UixHTJJcFj,https://twitter.com/theSNP/status/1191335619949137927,Yes,twitter,,com
https://t.co/vvaXggPniv,https://twitter.com/bbcscotlandnews/status/1190957661447245824,Yes,twitter,,com
https://t.co/x6D6gFd2yw,https://twitter.com/tprwills/status/1165334481055735809,Yes,twitter,,com
https://t.co/8tBvQ1ni2K,https://twitter.com/stuiedonaldson/status/1205441540593782784,Yes,twitter,,com
https://t.co/nMo9hfyNrG,https://twitter.com/bbcquestiontime/status/1134223402645053440,Yes,twitter,,com
https://t.co/yhnQfm2fia,https://twitter.com/NicolaSturgeon/status/1195692971334742023/photo/1,Yes,twitter,,com
https://t.co/b65n8zDR8l,https://twitter.com/foreigncorr1/status/1213784279844569088,Yes,twitter,,com
https://t.co/j5CNjoZj47,http://www.sfc.ac.uk/news/2019/news-72025.aspx,Yes,sfc,www,ac.uk
https://t.co/G3sCbn0N2u,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/h2T6glNSU9,https://twitter.com/stevoc44/status/1129718578175987715,Yes,twitter,,com
https://t.co/t3GbqR,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/fCp,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/YkiSq6NRMm,https://twitter.com/ScotGovEdu/status/1100331059382833152/photo/1,Yes,twitter,,com
https://t.co/a4TgIdjRsA,https://twitter.com/NicolaSturgeon/status/1105562658630234113/photo/1,Yes,twitter,,com
https://t.co/rJMWdfoRNL,https://twitter.com/canongatebooks/status/1211229009016770562,Yes,twitter,,com
https://t.co/qHfI44zU8e,https://twitter.com/PenguinClassics/status/1104027508272496640/photo/1,Yes,twitter,,com
https://t.co/5brHy8AwFB,https://twitter.com/thesnp/status/1205309667401965569,Yes,twitter,,com
https://t.co/kBkJEn13IP,https://twitter.com/danvevers/status/1199302949232664580,Yes,twitter,,com
https://t.co/mnHS7cOafG,https://twitter.com/mazzucatom/status/1108776113575215117,Yes,twitter,,com
https://t.co/QsHiJiMj0x,https://twitter.com/NicolaSturgeon/status/1195726639604359170/video/1,Yes,twitter,,com
https://t.co/iOmfYusZnO,https://twitter.com/intandemscot/status/1219729284169981957,Yes,twitter,,com
https://t.co/SKMxddEKxk,https://twitter.com/sca_net/status/1172545090440638467,Yes,twitter,,com
https://t.co/akLUb1aIh9,https://twitter.com/bbcnews/status/1229060488526487552,Yes,twitter,,com
https://t.co/W0wO2UFvvu,https://twitter.com/yesscot/status/1183006505114783749,Yes,twitter,,com
https://t.co/bW4SxmuikE,https://twitter.com/bbcphilipsim/status/1205355537367482370,Yes,twitter,,com
https://t.co/inT8HPV0nP,https://twitter.com/NicolaSturgeon/status/1172443023696777216/photo/1,Yes,twitter,,com
https://t.co/gnbjzxZdj0,https://twitter.com/scotlandteam/status/1169641379808649216,Yes,twitter,,com
https://t.co/n7npDMo0bu,https://twitter.com/carolinelucas/status/1161972381130350593,Yes,twitter,,com
https://t.co/xfwZAbngtk,https://twitter.com/rickyaross/status/1125701234088927232,Yes,twitter,,com
https://t.co/pvRCi7dEg0,https://twitter.com/ScotGovFM/status/1092696850665271296/photo/1,Yes,twitter,,com
https://t.co/hCzrvx31eE,https://twitter.com/NicolaSturgeon/status/1185238509709418498/photo/1,Yes,twitter,,com
https://t.co/hJ4fNgpAkj,https://twitter.com/scotgov/status/1211942570382839808,Yes,twitter,,com
https://t.co/vtKiqUeYOr,https://twitter.com/bbcbreaking/status/1186924277494407168,Yes,twitter,,com
https://t.co/QGGx6RyHiT,https://twitter.com/daily_record/status/1204894667357216768,Yes,twitter,,com
https://t.co/OGDNnRVh6S,https://twitter.com/bbcphilipsim/status/1194653121089277952,Yes,twitter,,com
https://t.co/pQDWZ8C9lr,https://twitter.com/dougchapmansnp/status/1185178138315239424,Yes,twitter,,com
https://t.co/ktxrtkqIye,https://twitter.com/suejohngwl/status/1142903291623497729,Yes,twitter,,com
https://t.co/VDcXWpOM0G,https://twitter.com/NicolaSturgeon/status/1142474175594008577/photo/1,Yes,twitter,,com
https://t.co/0ZOA3ryrvy,https://twitter.com/lauraewaddell/status/1146692310895419392,Yes,twitter,,com
https://t.co/jzrXDfxUYl,https://twitter.com/granitenoirfest/status/1098628745081040897,Yes,twitter,,com
https://t.co/SUjV4se9iP,https://thomascook.caa.co.uk/,Yes,caa,thomascook,co.uk
https://t.co/bVcRo453EC,https://twitter.com/guardian/status/1158611758321479680,Yes,twitter,,com
https://t.co/FZ5otVKkYM,https://twitter.com/NicolaSturgeon/status/1155116530935484416/photo/1,Yes,twitter,,com
https://t.co/gbkAV16IYY,https://www.bbc.co.uk/news/live/uk-scotland-scotland-politics-49795287,Yes,bbc,www,co.uk
https://t.co/kV5T8Nu1YY,https://twitter.com/sebastianepayne/status/1228413317166829568,Yes,twitter,,com
https://t.co/XQtPsXopCl,https://twitter.com/nigel_farage/status/1148910732744036354,Yes,twitter,,com
https://t.co/x89PTn4XYd,https://twitter.com/rosscolquhoun/status/1194333927487356929,Yes,twitter,,com
https://t.co/WqdyVMhp9Z,https://twitter.com/bbctennis/status/1185958786160320512,Yes,twitter,,com
https://t.co/wYG6wLajJk,https://twitter.com/bbcpolitics/status/1202670854410297344,Yes,twitter,,com
https://t.co/yb9pZiByes,https://twitter.com/theSNP/status/1205304491718905856/video/1,Yes,twitter,,com
https://t.co/dGhwUqSMM4,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-49352971,Yes,bbc,www,co.uk
https://t.co/DFNynROcnG,https://twitter.com/NicolaSturgeon/status/1155016148347432965/photo/1,Yes,twitter,,com
https://t.co/0bJscLzBX6,https://www.thenational.scot/news/18087078.nicola-sturgeon-vote-snp-stop-charlatan-boris-johnson/,Yes,thenational,www,scot
https://t.co/mELP13j5SM,https://twitter.com/NicolaSturgeon/status/1150031350520565760/photo/1,Yes,twitter,,com
https://t.co/iSkojGxoGy,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/lQodzWNOvh,https://twitter.com/nicolasturgeon/status/1109142413652701185,Yes,twitter,,com
https://t.co/Z8KY9A78hY,https://twitter.com/theSNP/status/1205331324585881601/video/1,Yes,twitter,,com
https://t.co/B0bUQ8yr6C,https://twitter.com/theSNP/status/1205305300967919621/video/1,Yes,twitter,,com
https://t.co/hnX8NNaXWe.,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/kzWVtKiQNU,https://twitter.com/fr4ser/status/1203300828578304001,Yes,twitter,,com
https://t.co/EK3uzRB5Wr,https://twitter.com/rachelcorsie14/status/1141616194493063168,Yes,twitter,,com
https://t.co/JcVXotGnoX,https://twitter.com/NicolaSturgeon/status/1152631656030887942/photo/1,Yes,twitter,,com
https://t.co/ILpW8Sx4kv,https://twitter.com/borisjohnson/status/1217039173347168257,Yes,twitter,,com
https://t.co/UsbIZpEBgt,https://twitter.com/haveigotnews/status/1109140207545270272,Yes,twitter,,com
https://t.co/MUfDerXdDv,https://twitter.com/policescotland/status/1103319699268534275,Yes,twitter,,com
https://t.co/oF8NPAJ3Cw,https://twitter.com/bbcpolitics/status/1179407135333081093,Yes,twitter,,com
https://t.co/psabAMZo9d,https://twitter.com/borisjohnson/status/1111564131071676416,Yes,twitter,,com
https://t.co/TxnsueX1lp,https://twitter.com/scotlandnt/status/1133294932570120192,Yes,twitter,,com
https://t.co/JyiwiZN4zB,https://news.gov.scot/news/new-best-start-grant-payment-to-open,Yes,gov,news,scot
https://t.co/xowMu08YCv,https://twitter.com/NicolaSturgeon/status/1206243969115525121/photo/1,Yes,twitter,,com
https://t.co/vpiDLwgclK,https://twitter.com/bbcphilipsim/status/1138485039216451585,Yes,twitter,,com
https://t.co/lRyHbIeeCj,https://twitter.com/scotgovfairer/status/1118814468765515776,Yes,twitter,,com
https://t.co/KPz2ZTBCxy,https://twitter.com/nicolasturgeon/status/1176010464364548096,Yes,twitter,,com
https://t.co/DTKCABrn7H,https://twitter.com/jackmiddleton95/status/1193958040564830211,Yes,twitter,,com
https://t.co/3NMjRufHk7,https://twitter.com/snpforglasgow/status/1144170294665498624,Yes,twitter,,com
https://t.co/zv78z4Bj22,https://www.theguardian.com/books/2019/aug/10/the-word-is-out-val-mcdermid-selects-britains-10-most-outstanding-lgbtq-writers?CMP=twt_books_b-gdnbooks,Yes,theguardian,www,com
https://t.co/RIKkqYyq7a,https://twitter.com/jasongroves1/status/1113423706146185217,Yes,twitter,,com
https://t.co/BAngtAtkPQ,https://twitter.com/libby_brooks/status/1141213640298774528,Yes,twitter,,com
https://t.co/Aw0T1rHuw6,https://twitter.com/c4ciaran/status/1166661015683129344,Yes,twitter,,com
https://t.co/Wy923q9cxy,https://twitter.com/albertonardelli/status/1182193024371179520,Yes,twitter,,com
https://t.co/gWsewm8G63,https://twitter.com/youthlinkscot/status/1121496147175014400,Yes,twitter,,com
https://t.co/4CcnZDcLgK,https://twitter.com/NicolaSturgeon/status/1101908509887787008/photo/1,Yes,twitter,,com
https://t.co/xnIGy668k8,https://twitter.com/NicolaSturgeon/status/1195032485782048769/photo/1,Yes,twitter,,com
https://t.co/PzS3lr2hCH,https://www.pbs.org/video/first-minister-scotland-nicola-sturgeon-discusses-brexit-nnr/?fbclid=IwAR1_tECNdLr38x3hYJYDySjOl-NrujgxgsH61OlZWrUQxCt1Lz9o89jUqgQ,Yes,pbs,www,org
https://t.co/RMx0xUKrn1,https://twitter.com/NicolaSturgeon/status/1129422689930752001/photo/1,Yes,twitter,,com
https://t.co/KY9tShzOFF,https://twitter.com/burdzeyeview/status/1131629520283418629,Yes,twitter,,com
https://t.co/3TCZzAMlMF,https://twitter.com/NicolaSturgeon/status/1199609931416186881/photo/1,Yes,twitter,,com
https://t.co/t5egUqMcuM,https://twitter.com/alexboyd/status/1204417776720498689,Yes,twitter,,com
https://t.co/yYpkR0lPcJ,https://twitter.com/scotlandnt/status/1195731882979340289,Yes,twitter,,com
https://t.co/hhPMNCTiHv,https://twitter.com/johnswinney/status/1158367238631632896,Yes,twitter,,com
https://t.co/ryQju3VyiJ,https://twitter.com/NicolaSturgeon/status/1131481462673477633/photo/1,Yes,twitter,,com
https://t.co/KwyFwtamik,https://twitter.com/eucommscotland/status/1144197512372391936,Yes,twitter,,com
https://t.co/yWADzVHaVr,https://twitter.com/scotlandnt/status/1115341624861757445,Yes,twitter,,com
https://t.co/4oozfs8BAl,https://twitter.com/Ianblackford_MP/status/1190393012448301057,Yes,twitter,,com
https://t.co/VMjwKrwEwe,https://twitter.com/nicolasturgeon/status/1176770637962067968,Yes,twitter,,com
https://t.co/wBG6l2CbqV,https://www.bbc.com/news/uk-scotland-scotland-politics-51342714,Yes,bbc,www,com
https://t.co/s57qRQF2qY,https://twitter.com/harper_church/status/1207990263811063809,Yes,twitter,,com
https://t.co/Ppt091YeAK,https://twitter.com/NicolaSturgeon/status/1159884364706172928/photo/1,Yes,twitter,,com
https://t.co/LwVnbBspjR,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/evnp3Q8V0d,https://twitter.com/NicolaSturgeon/status/1155065693638991872/photo/1,Yes,twitter,,com
https://t.co/GAO99OVQv5,https://twitter.com/NicolaSturgeon/status/1166731824585936896/photo/1,Yes,twitter,,com
https://t.co/VmGCLCNNaP,https://twitter.com/theSNP/status/1205339184321437696/video/1,Yes,twitter,,com
https://t.co/N4KWZ6Plou,https://twitter.com/bmunnoch/status/1185937546183892992,Yes,twitter,,com
https://t.co/HPYaQxDvMz,https://twitter.com/edinchamber/status/1100397834594070529,Yes,twitter,,com
https://t.co/vVWKiM2X,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/JGAuqEaGpb,https://twitter.com/ladycatht/status/1129386013888012290,Yes,twitter,,com
https://t.co/4mJescrA0g,https://www.theguardian.com/lifeandstyle/2019/feb/23/truth-world-built-for-men-car-crashes,Yes,theguardian,www,com
https://t.co/OF2uPWeP3y,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-48326958?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_scotland_news&ns_linkname=scotland,Yes,bbc,www,co.uk
https://t.co/8vNwI7nCuT,https://twitter.com/NicolaSturgeon/status/1197254318623207424/photo/1,Yes,twitter,,com
https://t.co/N5loFRk73M,https://twitter.com/bbcquestiontime/status/1192584059765035009,Yes,twitter,,com
https://t.co/Gw0X8gx8I2,https://twitter.com/scotlandteam/status/1170069241233588225,Yes,twitter,,com
https://t.co/By93vkAjy3,https://twitter.com/dfatirl/status/1106602645102514176,Yes,twitter,,com
https://t.co/WB0UiTljf6,https://twitter.com/tommctague/status/1111174504062091264,Yes,twitter,,com
https://t.co/CH6dXiXbi9,https://twitter.com/ScotlandHouseEU/status/1111557929201778688/video/1,Yes,twitter,,com
https://t.co/nCnI18Lj0V,https://twitter.com/davidmartinmep/status/1132791917014659076,Yes,twitter,,com
https://t.co/bn3IFAODve,https://www.theguardian.com/media/2020/jan/10/samira-ahmed-wins-equal-pay-claim-against-bbc?CMP=share_btn_tw,Yes,theguardian,www,com
https://t.co/7WsVzCRmyK,https://twitter.com/bbcnews/status/1174078023672520704,Yes,twitter,,com
https://t.co/f3,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/7MfPaUU698,https://twitter.com/paulbranditv/status/1141819192020295680,Yes,twitter,,com
https://t.co/R62tbUKveu,https://news.gov.scot/news/eu-citizen-votes,Yes,gov,news,scot
https://t.co/mG4FaAU4RS,https://www.ft.com/content/a05dd0ce-6c10-11e9-80c7-60ee53e6681d,Yes,ft,www,com
https://t.co/sWxeLJctBb,https://twitter.com/houseofcommons/status/1112746380001529856,Yes,twitter,,com
https://t.co/BkO1FsqXGq,https://twitter.com/edincentralsnp/status/1106990235836133377,Yes,twitter,,com
https://t.co/ydztzumIsc,https://twitter.com/guardian/status/1096339562589286400,Yes,twitter,,com
https://t.co/FOmP35ydtJ,https://twitter.com/NicolaSturgeon/status/1142451437382905859/photo/1,Yes,twitter,,com
https://t.co/hlGruL0Zhp,https://twitter.com/ahmed_asif1/status/1197567274196119559,Yes,twitter,,com
https://t.co/MXA2Ou5x5c,https://twitter.com/guardianbooks/status/1150678912915005441,Yes,twitter,,com
https://t.co/pzOT9pJH8L,https://twitter.com/andywightman/status/1144941138010419201,Yes,twitter,,com
https://t.co/bvkuFnIquI,https://twitter.com/NicolaSturgeon/status/1134799068071374848/photo/1,Yes,twitter,,com
https://t.co/4KKCAgvNky,https://twitter.com/nickeardleybbc/status/1155719066792992773,Yes,twitter,,com
https://t.co/QOQ9gjtYAY,https://www.hansardsociety.org.uk/blog/changing-eu-exit-day-by-statutory-instrument,Yes,hansardsociety,www,org.uk
https://t.co/XvXJo8q5yL,https://twitter.com/NicolaSturgeon/status/1106647426058866688/photo/1,Yes,twitter,,com
https://t.co/BRLRunOK2u,https://twitter.com/markduguid/status/1167778701112741889,Yes,twitter,,com
https://t.co/jOguz8fHyo,https://twitter.com/NicolaSturgeon/status/1119526981442449411/photo/1,Yes,twitter,,com
https://t.co/xpdEWVScBu,https://twitter.com/Scotlandteam/status/1181858375774228480/video/1,Yes,twitter,,com
https://t.co/m6fNXDTXAp,https://twitter.com/harmenyed/status/1179839211739979777,Yes,twitter,,com
https://t.co/K9UL3P2vQQ,https://twitter.com/jessphillips/status/1216652313001111552,Yes,twitter,,com
https://t.co/aGYsaFpiou,https://twitter.com/matthewdancona/status/1178234883044511744,Yes,twitter,,com
https://t.co/dZhNFUXoO6,https://www.nytimes.com/2019/04/02/opinion/brexit-news.html,Yes,nytimes,www,com
https://t.co/wc4KWmcXlj,https://twitter.com/joswinson/status/1134476440018329600,Yes,twitter,,com
https://t.co/KswvuSMvS2,https://twitter.com/rosscolquhoun/status/1126494275477413888/photo/1,Yes,twitter,,com
https://t.co/KBCHBMqvkF,https://twitter.com/scotlandteam/status/1099073851395194880,Yes,twitter,,com
https://t.co/AI3sgHxcfp,https://twitter.com/cllrangusforbes/status/1096751624792481792,Yes,twitter,,com
https://t.co/zbOQDD9Srj,https://twitter.com/ScotGovFM/status/1208794605354917888/photo/1,Yes,twitter,,com
https://t.co/iouSzhf3v5,https://twitter.com/rosscolquhoun/status/1181200124875300865,Yes,twitter,,com
https://t.co/cvfAeerh3H,https://twitter.com/johnswinney/status/1158656827070013440,Yes,twitter,,com
https://t.co/HnWz3q27Ry,https://twitter.com/NicolaSturgeon/status/1202616357910695941/photo/1,Yes,twitter,,com
https://t.co/0Q8vZXZqhh,https://twitter.com/PaulaCoyscot/status/1223694268012924934/photo/1,Yes,twitter,,com
https://t.co/8JCe0Wjehf,https://twitter.com/scotthistles/status/1149045900108603392,Yes,twitter,,com
https://t.co/S1nISzvIpt,https://twitter.com/NicolaSturgeon/status/1134796028354486272/photo/1,Yes,twitter,,com
https://t.co/xSXqkBYuxv,https://www.thenational.scot/news/17594656.heres-how-you-can-help-the-national-win-indyref2/,Yes,thenational,www,scot
https://t.co/770nzdLkyf,https://twitter.com/StephenFlynnSNP/status/1149243589253390336,Yes,twitter,,com
https://t.co/XMkw7bSVNe,https://twitter.com/NicolaSturgeon/status/1092808445315768322/photo/1,Yes,twitter,,com
https://t.co/sMl0JbFFp9,https://twitter.com/iandunt/status/1187294361563881472,Yes,twitter,,com
